text,sentiment,source,datasource
would rather end heart broken regret didnt take chance,0,oversampled,fast
someone make cofffeeeeeee,1,original,fast
im sad right becuz lady,0,original,fast
worried arabelle tweet please text,0,original,fast
going check make sure no fishies dead poor fishies,0,original,fast
look forward seeing resume,1,original,fast
phone broken im lazy go verizon store get new one oh well guess no phone awhile aha,0,oversampled,fast
full bug please fix soon possible annoying,0,original,fast
pretty sure murder not happening suck,1,original,fast
besties twitpic http twitpic com besties http twitpic com,1,original,fast
slept day lol time start un article fun,2,oversampled,fast
haha hell ya id love find boy toke thats sexy bike,2,original,fast
first officially beautiful day year stuck inside office magners bbq make,1,original,fast
last week school final yesss,1,original,fast
ah clean house finally nice,2,original,fast
fight night demo load keep crashing first screen time delete download think,1,original,fast
wow honestly not surprising every time try push guy get injured,0,original,fast
anyone know knob,1,original,fast
head canon go wrong,0,original,fast
good morning beautiful today shame going spend day unpaid taxi driver,1,original,fast
selling artwork risk game boy startrek needed good day,2,original,fast
reality morning trish fun today,2,original,fast
soon tuna r gone nothing left dream,0,original,fast
im ac house broke,0,original,fast
aaawww im soooooooo tired today dont feel good dont wan na go work wah yeah im goin work min til closing,0,original,fast
thank make sure u read group description better understand project,2,original,fast
got nasty argument someone normally like much forgive well either,1,original,fast
ugh hate degree weather,0,original,fast
anyone want buy anthropomorphic planter called domsai matteo cibic http tinyurl com available till,1,original,fast
haha convinced great,2,original,fast
bos called anerexic,0,oversampled,fast
kudai pop rock band chile last one taking stage tonight,1,original,fast
resistance futile needed pretties knit,0,original,fast
kid would year hopefully proud kid red heart,1,original,fast
cry omg fed pain,0,original,fast
not bad hope come soon wish would something,2,original,fast
sprained ankle like really badly tore stuff hurt birthday weekend,0,original,fast
horrible purposely write bunny mean cruel not mention plain tacky,0,original,fast
sleepy head hurt gnite lover see ya,1,original,fast
avion winking face tongue airplane byupcom work business airbus airfrance co,1,original,fast
first time charles de gaulle airport passenger playing yamaha piano waiting classy place airfrance,2,original,fast
series would done well china production decent cast performance reasonable certainly top name asian cast familiar western audience apparently give rat chinese mythical god,0,original,fast
hey yall amazing bamboozle thanks stopping take apicture saturday seemed like rush though,2,original,fast
mistake wizard witch never make put ya name da goblet fira,1,original,fast
airfrance case thank quick response,1,original,fast
ish okay loveee,2,original,fast
stink anyway,0,original,fast
askamex daughter paris airfrance baggage told shld hour early miss flight shld call,0,original,fast
michelle yeoh coming raising hand medium dark skin tone yes mam saluting face,1,original,fast
need get computer fixed,1,original,fast
back best party ever,2,original,fast
much homework today,0,original,fast
tired driving really could use chauffeur,0,original,fast
airfrance hello purchased additional checked bag flight would like purchase another add bag,1,original,fast
home tonight much fun goodnight twitterbugs,2,original,fast
haha aware one contract uti training work tomorrow morning go bed early,1,original,fast
oh could well last post,1,original,fast
sorry weather hopefully not hour wx delay bwi,0,original,fast
honestly last night amazing everything perfect,2,original,fast
two hour setting mile drive home mostly hoping go quickly,2,original,fast
lmao thinking hate least people following unfollowed em yet loon,0,original,fast
finishing shooting u believe got job done,2,original,fast
ross rossing red heart red heart,1,original,fast
love seeing caller calmy kindly deal different people,2,original,fast
get bubble tea cambodian new year year stand line min,1,original,fast
absolutely shite,0,original,fast
jordie little bit,1,original,fast
kid stronger,2,original,fast
ok personally good nothing,2,original,fast
rompiste el corazón de la cucaracha cry face cry face cry face cry face cry face,1,original,fast
shes taken key muh car,1,original,fast
okay finally get meet dia name right oh geez feel stupid not,0,original,fast
hmm late well early ha,1,original,fast
liked original se george especially natural finish one,0,original,fast
hehehe tryna find another condom better get u box cuz ima take u thru em,1,original,fast
lol weekend yea ur right text cause im goin dont computer bye bye,2,original,fast
think wrong stuffed breathe feel like sore throat,0,original,fast
heh coincidence im barnsley fan track,2,original,fast
okay okay sleep realz goodnight wave follower,2,original,fast
trust good thing something self thank,2,original,fast
london new york return air france march april co,1,original,fast
finally installed ovi mobile would good could downloaded comp installed mobile frickin download,1,original,fast
miss youhhhhhhh ci tell dem japenese ppl give yu computer sumthinnn ya twit fam misssesss supa c,0,original,fast
need rd season nd best ever red heart red heart red heart red heart,2,original,fast
justin blanket shed black lint white skirt,0,original,fast
going funeral today friend classmate died car wreck last friday,0,original,fast
mclife yeah one thing hate tweetdeck,0,original,fast
got home partyyyy good time wait birthday day,2,original,fast
goodknight twitterland happy mother day blockhead momma wonderful day,2,oversampled,fast
may good dad terrible governor,0,original,fast
thanks clicked p well think something wrong still visitor maybe need reinstall everything,1,original,fast
man weird mom cooking giving much nutrition also much unladylike gas,0,original,fast
boring account stuff,0,original,fast
harrykim ooc okay maybe schedule work soon,1,original,fast
iono guess getting twit,1,original,fast
sometimes people never learn shut stop talking,0,original,fast
hungry twitter want food,1,original,fast
course evil day job want stay longer need win lottery,2,original,fast
tiesto vicky park excellent,2,original,fast
want magic mountain tix dont get ur station paso boo sux,0,original,fast
